,Mes,Dia,Anio,Evaporacion,Calor,Precipitacion,TempMax,TempMin,TempProm
29530,12,8,2002,1.61,5.21,0.4,22.5,6.5,14.5
29531,12,9,2002,2.03,6.53,0.0,25.0,7.0,16.0
29532,12,10,2002,3.82,7.5,0.0,27.0,7.0,17.0
29533,12,11,2002,4.33,8.37,0.0,28.5,7.5,18.0
29534,12,12,2002,4.1,7.63,0.0,27.0,7.5,17.25
29535,12,13,2002,2.05,6.3,0.0,25.0,6.0,15.5
29536,12,14,2002,2.33,5.44,0.0,22.5,7.5,15.0
29537,12,15,2002,1.53,2.78,0.0,16.5,8.5,12.5
29538,12,16,2002,3.19,7.86,0.0,28.0,6.5,17.25
29539,12,17,2002,2.22,6.14,0.0,25.5,4.0,14.75
29540,12,18,2002,4.24,7.12,0.0,28.0,3.0,15.5
29541,12,19,2002,4.67,6.98,0.0,27.5,3.5,15.5
29542,12,20,2002,4.35,7.75,0.0,28.5,5.0,16.75
29543,12,21,2002,3.57,5.82,0.0,24.0,6.0,15.0
29544,12,22,2002,3.76,7.99,0.0,29.0,5.0,17.0
29545,12,23,2002,3.99,7.74,0.0,28.0,6.0,17.0
29546,12,24,2002,4.36,6.29,0.0,24.5,7.0,15.75
29547,12,25,2002,3.6,5.81,0.0,23.0,8.0,15.5
29548,12,26,2002,4.7,9.1,0.0,29.0,9.0,19.0
29549,12,27,2002,3.88,8.85,0.0,28.5,9.0,18.75
29550,12,28,2002,3.03,8.1,0.0,27.0,9.0,18.0
29551,12,29,2002,5.18,9.0,0.0,27.0,11.0,19.0
29552,12,30,2002,3.4,8.68,0.0,28.5,8.5,18.5
29553,12,31,2002,4.72,8.29,0.0,27.0,9.5,18.25
29554,1,1,2003,3.85,7.74,0.0,28.0,6.0,17.0
29555,1,2,2003,4.3,8.59,0.0,29.5,6.5,18.0
29556,1,3,2003,5.04,4.4,0.0,21.0,6.0,13.5
29557,1,4,2003,2.74,6.3,0.0,25.0,6.0,15.5
29558,1,5,2003,3.85,8.83,0.0,30.0,6.5,18.25
29559,1,6,2003,3.95,9.59,0.0,30.0,9.0,19.5
29560,1,7,2003,6.26,8.1,0.0,27.0,9.0,18.0
29561,1,8,2003,2.87,4.5,0.0,17.5,11.5,14.5
29562,1,9,2003,2.63,7.78,0.0,27.0,8.0,17.5
29563,1,10,2003,1.8,9.42,0.0,30.0,8.5,19.25
29564,1,11,2003,5.72,9.47,0.0,30.5,8.0,19.25
29565,1,12,2003,1.54,8.0,0.2,24.5,11.5,18.0
29566,1,13,2003,1.77,8.5,5.7,24.5,12.5,18.5
29567,1,14,2003,4.17,6.75,0.0,23.0,10.5,16.75
29568,1,15,2003,4.1,7.44,0.0,26.0,8.5,17.25
29569,1,16,2003,3.98,6.75,0.0,27.0,3.5,15.25
29570,1,17,2003,6.07,7.27,0.0,27.5,5.0,16.25
29571,1,18,2003,2.68,3.94,0.0,20.0,6.0,13.0
29572,1,19,2003,4.74,7.5,0.0,27.5,6.0,16.75
29573,1,20,2003,4.87,8.97,0.0,30.0,7.0,18.5
29574,1,21,2003,4.72,9.05,0.0,30.5,6.5,18.5
29575,1,22,2003,4.76,9.51,0.0,31.0,7.5,19.25
29576,1,23,2003,4.18,8.1,0.0,28.5,6.5,17.5
29577,1,24,2003,5.44,5.68,0.0,23.0,7.5,15.25
29578,1,25,2003,2.81,8.13,0.0,28.0,7.5,17.75
29579,1,26,2003,4.15,8.68,0.0,28.5,8.5,18.5
29580,1,27,2003,5.28,9.1,0.0,29.0,9.0,19.0
29581,1,28,2003,1.77,6.75,14.5,23.5,10.0,16.75
29582,1,29,2003,2.81,6.79,0.0,25.0,8.0,16.5
29583,1,30,2003,4.09,8.02,0.0,27.5,8.0,17.75
29584,1,31,2003,3.54,4.88,0.0,20.5,9.0,14.75
29585,2,1,2003,5.1,9.75,0.0,29.5,10.0,19.75
29586,2,2,2003,4.98,8.29,0.0,27.0,9.5,18.25
29587,2,3,2003,4.14,10.22,0.0,30.5,10.0,20.25
29588,2,4,2003,4.33,9.0,0.0,28.0,10.0,19.0
29589,2,5,2003,5.33,10.22,0.0,30.5,10.0,20.25
29590,2,6,2003,4.92,10.25,0.0,30.0,10.5,20.25
29591,2,7,2003,5.11,10.0,0.0,31.0,9.0,20.0
29592,2,8,2003,5.21,10.72,0.0,30.5,11.0,20.75
29593,2,9,2003,5.85,9.64,0.0,30.5,8.5,19.5
29594,2,10,2003,5.38,10.16,0.0,32.0,8.5,20.25
29595,2,11,2003,5.96,10.43,0.0,33.5,8.0,20.75
29596,2,12,2003,5.79,10.99,0.0,32.0,10.5,21.25
29597,2,13,2003,8.42,11.9,0.0,33.5,11.5,22.5
29598,2,14,2003,4.77,10.83,0.0,31.5,10.5,21.0
29599,2,15,2003,6.66,9.75,0.0,28.5,11.0,19.75
29600,2,16,2003,6.96,9.75,0.0,28.5,11.0,19.75
29601,2,17,2003,6.02,9.42,0.0,30.0,8.5,19.25
29602,2,18,2003,5.5,9.78,0.0,30.0,9.5,19.75
29603,2,19,2003,5.91,10.58,0.0,31.5,10.0,20.75
29604,2,20,2003,6.7,9.78,0.0,30.0,9.5,19.75
29605,2,21,2003,7.78,9.34,0.0,29.5,9.0,19.25
29606,2,22,2003,7.98,8.18,0.0,27.5,8.5,18.0
29607,2,23,2003,6.07,9.1,0.0,29.0,9.0,19.0
29608,2,24,2003,6.23,9.17,0.0,29.5,8.5,19.0
29609,2,25,2003,6.39,9.51,0.0,31.0,7.5,19.25
29610,2,26,2003,6.56,9.85,0.0,32.0,7.5,19.75
29611,2,27,2003,7.03,10.0,0.0,31.0,9.0,20.0
29612,2,28,2003,6.99,9.78,0.0,30.0,9.5,19.75
29613,3,1,2003,6.56,10.41,0.0,31.0,10.0,20.5
29614,3,2,2003,5.12,9.75,0.0,29.0,10.5,19.75
29615,3,3,2003,7.35,10.15,0.0,32.5,8.0,20.25
29616,3,4,2003,7.19,11.03,0.0,33.0,10.0,21.5
29617,3,5,2003,9.51,11.28,0.0,33.0,10.5,21.75
29618,3,6,2003,8.13,11.24,0.0,32.0,11.0,21.5
29619,3,7,2003,7.51,11.9,0.0,33.5,11.5,22.5
29620,3,8,2003,7.54,11.98,0.0,36.0,10.5,23.25
29621,3,9,2003,7.59,12.46,0.0,36.0,11.5,23.75
29622,3,10,2003,8.2,13.11,0.0,37.0,12.5,24.75
29623,3,11,2003,6.32,12.62,0.0,34.5,12.5,23.5
29624,3,12,2003,5.95,12.26,0.0,33.0,12.5,22.75
29625,3,13,2003,7.79,12.38,0.0,33.5,12.5,23.0
29626,3,14,2003,6.28,12.26,0.0,34.0,12.0,23.0
29627,3,15,2003,5.95,11.4,0.0,31.0,12.0,21.5
29628,3,16,2003,8.79,11.0,0.0,29.5,12.5,21.0
29629,3,17,2003,8.15,8.48,0.0,29.0,7.0,18.0
29630,3,18,2003,8.52,6.9,0.0,25.5,7.5,16.5
29631,3,19,2003,10.24,7.86,0.0,28.0,6.5,17.25
29632,3,20,2003,3.6,8.35,0.0,29.0,6.5,17.75
29633,3,21,2003,3.39,8.1,0.0,28.5,6.5,17.5
29634,3,22,2003,8.82,8.92,0.0,30.5,6.0,18.25
29635,3,23,2003,8.56,9.23,0.0,31.0,6.5,18.75
29636,3,24,2003,8.23,10.0,0.0,32.0,8.0,20.0
29637,3,25,2003,7.98,10.31,0.0,32.5,8.5,20.5
29638,3,26,2003,8.79,10.99,0.0,32.0,10.5,21.25
29639,3,27,2003,7.68,10.53,0.0,32.0,9.5,20.75
29640,3,28,2003,7.57,10.66,0.0,31.0,10.5,20.75
29641,3,29,2003,7.19,10.0,0.0,29.0,11.0,20.0
29642,3,30,2003,7.64,9.5,0.0,28.5,10.5,19.5
29643,3,31,2003,5.66,8.43,0.0,28.0,8.5,18.25
29644,4,1,2003,7.6,6.55,0.0,24.5,8.0,16.25
29645,4,2,2003,5.39,9.26,0.0,30.0,8.0,19.0
29646,4,3,2003,4.07,8.35,0.0,27.5,9.0,18.25
29647,4,4,2003,6.27,10.99,0.0,32.0,10.5,21.25
29648,4,5,2003,7.49,12.5,0.0,34.0,12.5,23.25
29649,4,6,2003,8.39,13.81,0.0,34.5,15.0,24.75
29650,4,7,2003,8.86,13.67,0.0,35.0,14.5,24.75
29651,4,8,2003,9.36,12.74,0.0,33.0,13.5,23.25
29652,4,9,2003,9.26,13.35,0.0,33.5,14.5,24.0
29653,4,10,2003,8.91,9.5,0.0,25.5,13.5,19.5
29654,4,11,2003,5.28,10.25,0.0,28.0,12.5,20.25
29655,4,12,2003,7.85,11.0,0.0,29.0,13.0,21.0
29656,4,13,2003,9.34,12.14,0.0,33.5,12.0,22.75
29657,4,14,2003,8.18,12.98,0.0,34.0,13.5,23.75
29658,4,15,2003,8.95,12.74,0.0,33.0,13.5,23.25
29659,4,16,2003,9.01,13.22,0.0,34.0,14.0,24.0
29660,4,17,2003,9.5,13.1,0.0,34.5,13.5,24.0
29661,4,18,2003,8.38,13.95,0.0,36.5,14.5,25.5
29662,4,19,2003,4.27,14.41,0.0,36.5,15.5,26.0
29663,4,20,2003,9.35,13.63,0.0,36.0,14.0,25.0
29664,4,21,2003,10.08,15.1,0.0,36.5,17.0,26.75
29665,4,22,2003,10.93,14.38,0.0,35.0,16.0,25.5
29666,4,23,2003,8.29,14.52,0.0,34.5,16.5,25.5
29667,4,24,2003,9.58,13.71,0.0,33.0,15.5,24.25
29668,4,25,2003,10.32,13.34,0.0,32.5,15.0,23.75
29669,4,26,2003,10.01,13.94,0.0,34.0,15.5,24.75
29670,4,27,2003,9.17,13.44,0.0,35.0,14.0,24.5
29671,4,28,2003,9.81,14.38,0.0,35.0,16.0,25.5
29672,4,29,2003,9.35,13.35,0.0,33.5,14.5,24.0
29673,4,30,2003,8.92,13.94,0.0,34.0,15.5,24.75
29674,5,1,2003,9.11,14.24,0.0,35.5,15.5,25.5
29675,5,2,2003,9.39,13.83,0.0,33.5,15.5,24.5
29676,5,3,2003,9.96,14.34,0.0,37.5,15.0,26.25
29677,5,4,2003,9.47,14.34,0.0,37.5,15.0,26.25
29678,5,5,2003,13.19,15.47,0.0,37.5,17.5,27.5
29679,5,6,2003,11.62,16.5,0.0,37.0,20.0,28.5
29680,5,7,2003,10.63,15.08,0.0,35.0,17.5,26.25
29681,5,8,2003,8.79,15.4,0.0,37.0,17.5,27.25
29682,5,9,2003,8.99,15.84,0.0,37.0,18.5,27.75
29683,5,10,2003,10.38,15.93,0.0,36.0,19.0,27.5
29684,5,11,2003,10.87,15.31,0.0,35.0,18.0,26.5
29685,5,12,2003,9.33,14.94,0.0,35.5,17.0,26.25
29686,5,13,2003,8.92,13.83,0.0,32.5,16.0,24.25
29687,5,14,2003,7.93,13.94,0.0,32.0,16.5,24.25
29688,5,15,2003,13.38,13.21,0.0,32.0,15.0,23.5
29689,5,16,2003,7.18,13.47,0.0,33.0,15.0,24.0
29690,5,17,2003,6.33,12.38,0.0,34.5,12.0,23.25
29691,5,18,2003,5.54,14.61,0.0,35.0,16.5,25.75
29692,5,19,2003,9.52,14.2,0.0,33.0,16.5,24.75
29693,5,20,2003,10.39,14.18,0.0,34.0,16.0,25.0
29694,5,21,2003,8.64,14.52,0.0,34.5,16.5,25.5
29695,5,22,2003,9.79,14.07,0.0,33.5,16.0,24.75
29696,5,23,2003,9.72,14.31,0.0,33.5,16.5,25.0
29697,5,24,2003,8.84,13.55,0.0,31.5,16.0,23.75
29698,5,25,2003,4.01,13.46,0.4,30.5,16.5,23.5
29699,5,26,2003,8.27,13.25,18.4,30.0,16.5,23.25
29700,5,27,2003,3.56,12.25,7.3,29.5,15.0,22.25
29701,5,28,2003,7.24,12.25,3.8,29.5,15.0,22.25
29702,5,29,2003,12.49,11.5,0.0,28.5,14.5,21.5
29703,5,30,2003,5.72,12.0,0.0,28.0,16.0,22.0
29704,5,31,2003,9.29,12.0,1.6,30.0,14.0,22.0
29705,6,1,2003,6.87,12.4,2.1,31.0,14.0,22.5
29706,6,2,2003,7.84,13.5,18.5,30.0,17.0,23.5
29707,6,3,2003,11.22,13.55,0.6,31.5,16.0,23.75
29708,6,4,2003,3.23,13.0,0.0,30.0,16.0,23.0
29709,6,5,2003,9.34,12.96,24.6,30.5,15.5,23.0
29710,6,6,2003,4.34,12.89,0.0,31.0,15.0,23.0
29711,6,7,2003,7.35,13.8,0.0,31.5,16.5,24.0
29712,6,8,2003,8.21,12.5,0.0,28.5,16.5,22.5
29713,6,9,2003,5.45,14.13,0.1,31.0,17.5,24.25
29714,6,10,2003,6.23,13.25,2.0,29.0,17.5,23.25
29715,6,11,2003,4.52,11.5,4.8,26.0,17.0,21.5
29716,6,12,2003,3.98,12.75,5.0,29.0,16.5,22.75
29717,6,13,2003,6.02,13.0,0.0,30.0,16.0,23.0
29718,6,14,2003,5.14,13.39,0.0,31.0,16.0,23.5
29719,6,15,2003,6.87,14.21,0.0,30.5,18.0,24.25
29720,6,16,2003,6.47,12.5,0.3,28.5,16.5,22.5
29721,6,17,2003,5.43,13.0,4.7,29.0,17.0,23.0
29722,6,18,2003,4.19,9.75,0.0,24.0,15.5,19.75
29723,6,19,2003,5.69,11.0,0.0,27.5,14.5,21.0
29724,6,20,2003,7.27,12.0,0.0,28.0,16.0,22.0
29725,6,21,2003,7.09,13.21,0.0,30.5,16.0,23.25
29726,6,22,2003,5.02,12.25,0.0,29.5,15.0,22.25
29727,6,23,2003,4.67,12.75,2.3,29.0,16.5,22.75
29728,6,24,2003,6.1,14.38,6.7,31.0,18.0,24.5
29729,6,25,2003,6.96,13.46,0.0,30.5,16.5,23.5
29730,6,26,2003,9.97,13.14,0.0,31.0,15.5,23.25
29731,6,27,2003,10.67,13.21,0.0,30.5,16.0,23.25
29732,6,28,2003,8.71,13.14,0.0,31.0,15.5,23.25
29733,6,29,2003,9.24,12.75,0.0,29.5,16.0,22.75
29734,6,30,2003,7.3,12.89,0.0,31.0,15.0,23.0
29735,7,1,2003,5.3,12.25,21.5,27.0,17.5,22.25
29736,7,2,2003,5.37,11.0,0.0,27.0,15.0,21.0
29737,7,3,2003,4.25,11.75,3.6,28.0,15.5,21.75
29738,7,4,2003,9.78,11.5,49.0,27.0,16.0,21.5
29739,7,5,2003,3.09,9.25,15.2,23.0,15.5,19.25
29740,7,6,2003,2.79,9.75,23.5,24.0,15.5,19.75
29741,7,7,2003,2.73,9.5,8.8,24.0,15.0,19.5
29742,7,8,2003,6.0,11.5,4.0,27.5,15.5,21.5
29743,7,9,2003,3.24,11.5,4.5,27.5,15.5,21.5
29744,7,10,2003,5.46,11.0,0.0,26.0,16.0,21.0
29745,7,11,2003,8.04,12.25,0.0,29.0,15.5,22.25
29746,7,12,2003,7.82,11.0,0.0,26.5,15.5,21.0
29747,7,13,2003,6.77,11.0,0.0,27.5,14.5,21.0
29748,7,14,2003,9.47,9.75,0.0,27.5,12.0,19.75
29749,7,15,2003,7.59,10.5,0.0,28.0,13.0,20.5
29750,7,16,2003,6.7,10.5,0.0,28.0,13.0,20.5
29751,7,17,2003,6.25,11.25,1.7,28.0,14.5,21.25
29752,7,18,2003,7.94,12.0,0.0,28.0,16.0,22.0
29753,7,19,2003,8.72,11.75,0.0,27.0,16.5,21.75
29754,7,20,2003,7.43,10.5,0.0,27.0,14.0,20.5
29755,7,21,2003,5.7,10.5,4.4,27.5,13.5,20.5
29756,7,22,2003,4.97,10.75,0.0,28.0,13.5,20.75
29757,7,23,2003,6.07,10.5,0.0,27.0,14.0,20.5
29758,7,24,2003,7.67,12.71,23.0,30.5,15.0,22.75
29759,7,25,2003,4.9,11.25,0.0,29.0,13.5,21.25
29760,7,26,2003,4.59,10.75,0.0,27.5,14.0,20.75
29761,7,27,2003,6.19,10.75,0.5,28.0,13.5,20.75
29762,7,28,2003,3.38,11.25,15.6,26.5,16.0,21.25
29763,7,29,2003,4.24,10.25,1.0,26.5,14.0,20.25
29764,7,30,2003,4.17,10.75,0.5,27.5,14.0,20.75
29765,7,31,2003,5.45,11.0,13.2,26.5,15.5,21.0
29766,8,1,2003,3.71,11.25,20.7,27.0,15.5,21.25
29767,8,2,2003,4.04,10.25,0.1,25.5,15.0,20.25
29768,8,3,2003,5.99,10.75,12.2,26.5,15.0,20.75
29769,8,4,2003,5.73,9.25,0.0,26.5,12.0,19.25
29770,8,5,2003,7.05,10.25,0.0,28.0,12.5,20.25
29771,8,6,2003,6.61,10.25,0.0,26.5,14.0,20.25
29772,8,7,2003,7.32,11.25,28.0,27.5,15.0,21.25
29773,8,8,2003,6.89,11.5,0.0,27.5,15.5,21.5
29774,8,9,2003,5.45,11.75,0.0,28.5,15.0,21.75
29775,8,10,2003,7.63,11.25,0.0,28.0,14.5,21.25
29776,8,11,2003,6.71,10.75,0.0,28.0,13.5,20.75
29777,8,12,2003,6.48,11.25,0.0,28.5,14.0,21.25
29778,8,13,2003,6.81,11.75,0.0,28.0,15.5,21.75
29779,8,14,2003,5.71,11.5,0.0,28.5,14.5,21.5
29780,8,15,2003,4.31,10.75,4.1,26.0,15.5,20.75
29781,8,16,2003,6.72,11.0,0.0,26.0,16.0,21.0
29782,8,17,2003,3.49,9.75,0.0,26.0,13.5,19.75
29783,8,18,2003,5.39,10.5,0.0,27.0,14.0,20.5
29784,8,19,2003,2.87,11.25,7.8,27.5,15.0,21.25
29785,8,20,2003,7.83,11.75,8.0,28.5,15.0,21.75
29786,8,21,2003,12.39,10.5,60.6,27.0,14.0,20.5
29787,8,22,2003,5.63,9.0,35.8,24.0,14.0,19.0
29788,8,23,2003,2.13,9.0,9.7,22.5,15.5,19.0
29789,8,24,2003,13.3,9.5,49.4,24.5,14.5,19.5
29790,8,25,2003,2.51,10.25,3.2,26.0,14.5,20.25
29791,8,26,2003,7.33,10.25,0.0,26.0,14.5,20.25
29792,8,27,2003,5.67,10.5,12.7,27.5,13.5,20.5
29793,8,28,2003,5.03,11.25,1.2,28.0,14.5,21.25
29794,8,29,2003,6.19,11.5,0.0,28.5,14.5,21.5
29795,8,30,2003,6.53,11.25,0.0,28.0,14.5,21.25
29796,8,31,2003,6.35,11.5,0.0,28.5,14.5,21.5
29797,9,1,2003,6.3,11.5,0.1,28.5,14.5,21.5
29798,9,2,2003,5.47,11.75,18.5,27.5,16.0,21.75
29799,9,3,2003,5.89,11.75,0.0,28.0,15.5,21.75
29800,9,4,2003,4.51,11.5,0.8,28.5,14.5,21.5
29801,9,5,2003,6.73,12.0,9.4,29.5,14.5,22.0
29802,9,6,2003,10.44,11.5,70.4,27.5,15.5,21.5
29803,9,7,2003,5.37,9.75,57.2,25.0,14.5,19.75
29804,9,8,2003,9.71,11.0,44.5,27.5,14.5,21.0
29805,9,9,2003,4.26,11.0,2.8,26.5,15.5,21.0
29806,9,10,2003,4.05,11.5,11.3,27.5,15.5,21.5
29807,9,11,2003,6.76,11.75,37.8,28.0,15.5,21.75
29808,9,12,2003,4.31,11.25,8.3,27.0,15.5,21.25
29809,9,13,2003,5.7,12.0,11.9,28.5,15.5,22.0
29810,9,14,2003,3.13,11.25,18.8,27.5,15.0,21.25
29811,9,15,2003,6.02,10.75,0.0,26.5,15.0,20.75
29812,9,16,2003,5.56,11.0,0.0,26.0,16.0,21.0
29813,9,17,2003,5.26,11.0,0.0,26.5,15.5,21.0
29814,9,18,2003,5.11,11.25,2.4,28.0,14.5,21.25
29815,9,19,2003,5.73,11.25,10.2,28.0,14.5,21.25
29816,9,20,2003,3.73,11.75,6.5,27.5,16.0,21.75
29817,9,21,2003,3.34,11.0,2.1,26.0,16.0,21.0
29818,9,22,2003,4.98,12.75,3.4,29.5,16.0,22.75
29819,9,23,2003,4.31,12.75,0.2,29.0,16.5,22.75
29820,9,24,2003,6.25,12.5,0.0,28.0,17.0,22.5
29821,9,25,2003,4.86,12.0,0.1,29.0,15.0,22.0
29822,9,26,2003,5.19,12.71,0.0,30.5,15.0,22.75
29823,9,27,2003,6.08,12.5,24.3,30.0,15.0,22.5
29824,9,28,2003,4.45,10.75,0.0,27.0,14.5,20.75
29825,9,29,2003,1.55,8.5,2.3,22.0,15.0,18.5
29826,9,30,2003,2.24,7.0,0.1,19.5,14.5,17.0
29827,10,1,2003,5.47,8.25,0.0,23.5,13.0,18.25
29828,10,2,2003,7.26,8.0,0.0,26.0,10.0,18.0
29829,10,3,2003,5.77,7.54,0.0,25.5,9.5,17.5
29830,10,4,2003,6.48,7.79,0.0,26.0,9.5,17.75
29831,10,5,2003,5.94,9.75,0.0,27.5,12.0,19.75
29832,10,6,2003,7.64,10.25,0.0,27.5,13.0,20.25
29833,10,7,2003,4.87,10.0,0.3,27.0,13.0,20.0
29834,10,8,2003,2.22,9.75,13.0,24.5,15.0,19.75
29835,10,9,2003,4.67,12.0,0.0,29.0,15.0,22.0
29836,10,10,2003,3.97,12.25,0.7,29.0,15.5,22.25
29837,10,11,2003,4.91,13.14,3.0,31.0,15.5,23.25
29838,10,12,2003,4.34,13.5,6.6,30.0,17.0,23.5
29839,10,13,2003,3.85,12.75,0.0,29.0,16.5,22.75
29840,10,14,2003,7.3,12.96,22.2,30.5,15.5,23.0
29841,10,15,2003,4.66,11.25,8.5,28.0,14.5,21.25
29842,10,16,2003,2.85,10.5,0.0,26.0,15.0,20.5
29843,10,17,2003,5.17,11.25,0.0,29.5,13.0,21.25
29844,10,18,2003,6.8,10.0,0.0,27.0,13.0,20.0
29845,10,19,2003,4.55,10.0,0.0,27.0,13.0,20.0
29846,10,20,2003,6.46,8.75,0.0,25.0,12.5,18.75
29847,10,21,2003,6.07,8.5,0.0,26.0,11.0,18.5
29848,10,22,2003,4.62,9.0,0.0,27.5,10.5,19.0
29849,10,23,2003,5.1,8.5,0.0,26.5,10.5,18.5
29850,10,24,2003,5.84,9.75,0.0,28.0,11.5,19.75
29851,10,25,2003,4.47,11.22,0.0,30.5,12.0,21.25
29852,10,26,2003,4.37,12.15,0.0,31.0,13.5,22.25
29853,10,27,2003,5.85,12.15,0.0,31.0,13.5,22.25
29854,10,28,2003,3.69,11.25,2.8,27.5,15.0,21.25
29855,10,29,2003,5.12,8.75,0.0,27.5,10.0,18.75
29856,10,30,2003,5.89,9.28,0.0,29.0,9.5,19.25
29857,10,31,2003,4.23,10.83,0.0,31.5,10.5,21.0
29858,11,1,2003,6.34,10.66,0.0,31.0,10.5,20.75
29859,11,2,2003,3.71,9.5,0.0,28.0,11.0,19.5
29860,11,3,2003,3.98,10.25,0.0,28.0,12.5,20.25
29861,11,4,2003,4.36,11.0,0.0,29.0,13.0,21.0
29862,11,5,2003,3.96,11.71,0.0,30.5,13.0,21.75
29863,11,6,2003,4.33,12.07,0.0,31.5,13.0,22.25
29864,11,7,2003,5.86,11.0,0.0,29.5,12.5,21.0
29865,11,8,2003,4.48,10.0,0.0,29.5,10.5,20.0
29866,11,9,2003,5.61,9.25,0.0,27.5,11.0,19.25
29867,11,10,2003,6.19,9.25,0.0,26.0,12.5,19.25
29868,11,11,2003,5.28,10.0,0.0,26.5,13.5,20.0
29869,11,12,2003,5.38,10.0,0.0,28.0,12.0,20.0
29870,11,13,2003,3.47,10.97,0.0,30.5,11.5,21.0
29871,11,14,2003,4.46,8.0,0.0,24.5,11.5,18.0
29872,11,15,2003,4.97,10.25,0.0,27.0,13.5,20.25
29873,11,16,2003,4.23,10.25,0.0,30.0,10.5,20.25
29874,11,17,2003,4.36,11.15,0.0,31.0,11.5,21.25
29875,11,18,2003,4.83,10.72,0.5,30.5,11.0,20.75
29876,11,19,2003,3.28,10.5,0.0,30.0,11.0,20.5
29877,11,20,2003,5.09,7.5,0.0,23.5,11.5,17.5
29878,11,21,2003,3.35,8.1,0.0,27.0,9.0,18.0
29879,11,22,2003,4.32,9.66,0.0,31.0,8.0,19.5
29880,11,23,2003,4.3,10.16,0.0,32.0,8.5,20.25
29881,11,24,2003,6.89,10.34,0.0,32.0,9.0,20.5
29882,11,25,2003,4.61,9.5,0.0,28.5,10.5,19.5
29883,11,26,2003,4.49,9.28,0.0,29.0,9.5,19.25
29884,11,27,2003,4.87,10.0,0.0,29.5,10.5,20.0
29885,11,28,2003,5.75,9.59,0.0,30.0,9.0,19.5
29886,11,29,2003,4.93,3.5,0.0,16.5,10.5,13.5
29887,11,30,2003,4.02,4.53,0.0,22.0,4.0,13.0
29888,12,1,2003,3.19,8.36,0.0,30.0,4.5,17.25
29889,12,2,2003,6.59,7.88,0.0,27.5,7.5,17.5
29890,12,3,2003,4.81,6.7,0.0,24.5,8.5,16.5
29891,12,4,2003,3.65,8.37,0.0,28.5,7.5,18.0
29892,12,5,2003,4.2,8.23,0.0,28.5,7.0,17.75
29893,12,6,2003,5.13,5.69,0.0,23.5,6.5,15.0
29894,12,7,2003,3.79,6.3,0.0,24.0,8.0,16.0
29895,12,8,2003,3.33,6.67,0.0,26.0,5.5,15.75
29896,12,9,2003,3.48,6.3,0.0,25.0,6.0,15.5
29897,12,10,2003,3.62,6.41,0.0,25.0,6.5,15.75
29898,12,11,2003,3.26,7.63,0.0,27.0,7.5,17.25
29899,12,12,2003,3.46,8.02,0.0,27.5,8.0,17.75
29900,12,13,2003,4.33,7.93,0.0,27.0,8.5,17.75
29901,12,14,2003,4.63,7.88,0.0,27.5,7.5,17.5
29902,12,15,2003,8.77,6.19,0.0,25.0,5.5,15.25
29903,12,16,2003,4.58,6.46,0.0,26.0,4.5,15.25
29904,12,17,2003,5.3,7.41,0.0,28.0,4.5,16.25
29905,12,18,2003,4.83,4.38,0.0,22.0,3.0,12.5
29906,12,19,2003,5.54,5.2,0.0,24.0,2.5,13.25
29907,12,20,2003,5.61,4.44,0.0,23.0,0.0,11.5
29908,12,21,2003,3.56,4.87,0.0,24.0,0.0,12.0
29909,12,22,2003,4.38,5.44,0.0,25.0,1.0,13.0
29910,12,23,2003,3.67,7.03,0.0,28.0,2.5,15.25
29911,12,24,2003,5.5,5.96,0.0,26.0,1.5,13.75
29912,12,25,2003,3.47,6.93,0.0,27.0,4.5,15.75
29913,12,26,2003,4.32,7.51,0.0,28.0,5.0,16.5
29914,12,27,2003,3.72,8.71,0.0,30.0,6.0,18.0
29915,12,28,2003,3.87,8.86,0.0,29.5,7.5,18.5
29916,12,29,2003,3.84,8.72,0.0,29.5,7.0,18.25
29917,12,30,2003,2.72,5.25,0.0,23.0,5.5,14.25
29918,12,31,2003,3.65,7.5,0.0,27.0,7.0,17.0
29919,1,1,2004,4.1,7.02,0.0,26.5,6.0,16.25
29920,1,2,2004,3.12,8.5,0.0,27.0,10.0,18.5
29921,1,3,2004,3.08,7.69,0.0,26.5,8.5,17.5
29922,1,4,2004,3.49,7.99,0.0,28.0,7.0,17.5
29923,1,5,2004,3.52,6.9,0.0,25.5,7.5,16.5
29924,1,6,2004,4.53,9.01,0.0,29.5,8.0,18.75
29925,1,7,2004,5.38,7.29,0.0,26.0,8.0,17.0
29926,1,8,2004,4.98,8.5,0.0,26.5,10.5,18.5
29927,1,9,2004,3.81,8.52,0.0,28.5,8.0,18.25
29928,1,10,2004,0.88,5.62,6.7,22.0,9.0,15.5
29929,1,11,2004,3.66,6.56,0.3,26.0,5.0,15.5
29930,1,12,2004,4.28,6.41,0.0,25.0,6.5,15.75
29931,1,13,2004,3.83,5.45,0.0,23.0,6.5,14.75
29932,1,14,2004,1.7,4.35,0.0,20.0,8.0,14.0
29933,1,15,2004,2.8,4.97,21.3,22.0,6.5,14.25
29934,1,16,2004,1.57,4.75,1.6,19.5,10.0,14.75
29935,1,17,2004,1.56,5.0,4.6,19.5,10.5,15.0
29936,1,18,2004,3.93,5.08,0.0,21.5,8.0,14.75
29937,1,19,2004,4.15,5.76,0.0,24.5,4.5,14.5
29938,1,20,2004,3.51,6.37,0.0,26.0,4.0,15.0
29939,1,21,2004,4.43,6.23,0.0,25.5,4.5,15.0
